AvatarPosition;Email;Framecount;HandPositionChange;HandRotation;HitDetected;HitPatternID;HitTotal;PatternID;SequenceID;SessionID;SewuenceID;SpeedModifier;SteeringType;Timestamp;TotalHandPositionChange;TotalHandRotation
-3,226078;anonymous;5036;0,0002540885;-58,0694;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.3424;15,25242;-5466,094
-3,191461;anonymous;5037;0,0002957488;-57,44629;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.3561;15,25271;-5523,541
-3,191461;anonymous;5038;0,0005345786;-56,32736;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.3704;15,25325;-5579,868
-3,191461;anonymous;5039;0,001079069;-54,76465;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.3852;15,25433;-5634,632
-2,952401;anonymous;5040;0,0002814944;-53,14322;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.4001;15,25461;-5687,775
-2,828661;anonymous;5041;0,002020779;-50,91589;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.4263;15,25663;-5738,691
-2,750108;anonymous;5042;0,001815189;-49,50195;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.4405;15,25844;-5788,193
-2,717877;anonymous;5043;0,001493207;-48,92178;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.4543;15,25994;-5837,115
-2,653764;anonymous;5044;0,001579313;-47,76776;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.4681;15,26152;-5884,883
-2,516868;anonymous;5045;0,002039968;-45,30362;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.4824;15,26356;-5930,187
-2,208908;anonymous;5046;0,002760174;-39,76035;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.5098;15,26632;-5969,947
-1,932388;anonymous;5047;0,002062547;-34,78299;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.5237;15,26838;-6004,73
-1,867718;anonymous;5048;0,00279468;-33,61893;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.5381;15,27117;-6038,349
-1,836005;anonymous;5049;0,002644292;-33,0481;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.5513;15,27382;-6071,397
-1,81041;anonymous;5050;0,002300045;-32,58737;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.5662;15,27612;-6103,985
-1,671339;anonymous;5051;0,00238297;-30,08411;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.5944;15,2785;-6134,069
-1,377053;anonymous;5052;0,00241895;-24,78696;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.6072;15,28092;-6158,856
-1,236784;anonymous;5053;0,002385119;-22,26212;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.6215;15,28331;-6181,118
-1,184943;anonymous;5054;0,003087346;-21,32898;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.6352;15,28639;-6202,447
-1,167903;anonymous;5055;0,001774671;-21,02225;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.6500;15,28817;-6223,47
-1,268973;anonymous;5056;0,002321088;-22,84152;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.6768;15,29049;-6246,311
-1,179532;anonymous;5057;0,001576117;-21,23157;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.6912;15,29206;-6267,542
-1,038108;anonymous;5058;0,004387625;-18,68594;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.7051;15,29645;-6286,229
-0,832072;anonymous;5059;0,003087672;-14,97729;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.7194;15,29954;-6301,206
-0,6468048;anonymous;5060;0,002137972;-11,64249;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.7334;15,30168;-6312,849
-0,5562575;anonymous;5061;0,004857973;-10,01263;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.7610;15,30654;-6322,861
-0,4312032;anonymous;5062;0,001980413;-7,761658;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.7743;15,30852;-6330,623
-0,4669698;anonymous;5063;0,001383;-8,405457;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.7891;15,3099;-6339,028
-0,4538727;anonymous;5064;0,00125868;-8,169708;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.8024;15,31116;-6347,198
-0,3862542;anonymous;5065;0,001965038;-6,952576;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.8162;15,31312;-6354,151
-0,1081204;anonymous;5066;0,001412743;-1,946167;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.8438;15,31454;-6356,097
0,09613267;anonymous;5067;0,00115328;1,730388;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.8581;15,31569;-6354,367
-0,008115981;anonymous;5068;0,002925753;-0,1460876;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.8715;15,31861;-6354,513
-0,1257426;anonymous;5069;0,002391112;-2,263367;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.8862;15,32101;-6356,776
-0,226354;anonymous;5070;0,002673601;-4,074371;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.8995;15,32368;-6360,85
-0,02931552;anonymous;5071;0,001339294;-0,5276794;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.9261;15,32502;-6361,378
0,2853502;anonymous;5072;0,00281708;5,136303;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.9399;15,32784;-6356,242
0,4769878;anonymous;5073;0,002241616;8,585781;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.9553;15,33008;-6347,656
0,624106;anonymous;5074;0,002795572;11,23391;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.9691;15,33287;-6336,422
0,7066954;anonymous;5075;0,003006397;12,72052;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:53:59.9840;15,33588;-6323,701
0,7337587;anonymous;5076;0,002683599;13,20766;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.0100;15,33856;-6310,494
0,9009177;anonymous;5077;0,002902619;16,21652;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.0253;15,34146;-6294,277
0,9897224;anonymous;5078;0,001199326;17,815;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.0371;15,34266;-6276,462
1,060461;anonymous;5079;0,001430716;19,0883;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.0515;15,3441;-6257,374
1,103499;anonymous;5080;0,001741468;19,86298;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.0663;15,34584;-6237,511
1,079475;anonymous;5081;0,00189888;19,43055;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.0934;15,34774;-6218,081
1,180439;anonymous;5082;0,003184329;21,2479;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.1074;15,35092;-6196,833
1,266274;anonymous;5083;0,001278141;22,79293;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.1211;15,3522;-6174,04
1,393933;anonymous;5084;0,001258136;25,0908;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.1350;15,35346;-6148,949
1,510304;anonymous;5085;0,001585615;27,18548;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.1494;15,35504;-6121,763
1,541399;anonymous;5086;0,001766139;27,74519;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.1769;15,35681;-6094,018
1,571673;anonymous;5087;0,003172689;28,29011;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.1984;15,35998;-6065,728
1,553624;anonymous;5088;0,001754621;27,96522;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.2045;15,36174;-6037,763
1,483756;anonymous;5089;0,001798716;26,70761;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.2189;15,36353;-6011,055
1,483756;anonymous;5090;0,00204017;25,87353;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.2342;15,36557;-5985,182
1,483756;anonymous;5091;0,002224408;26,74939;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.2605;15,3678;-5958,432
1,483756;anonymous;5092;0,001906042;28,52699;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.2753;15,3697;-5929,905
1,483756;anonymous;5093;0,0005400892;29,91998;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.2902;15,37024;-5899,985
1,483756;anonymous;5094;0,0006732407;30,48776;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.3025;15,37092;-5869,498
1,483756;anonymous;5095;0,000888084;30,32221;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.3173;15,37181;-5839,175
1,483756;anonymous;5096;0,00167366;28,09103;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.3438;15,37348;-5811,084
1,483756;anonymous;5097;0,002203654;26,88195;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.3581;15,37568;-5784,203
1,483756;anonymous;5098;0,001398335;25,91713;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.3724;15,37708;-5758,286
1,483756;anonymous;5099;0,001450262;25,47608;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.3863;15,37853;-5732,81
1,41153;anonymous;5100;0,0006396545;25,40753;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.4008;15,37917;-5707,402
1,397828;anonymous;5101;0,0009272464;25,16091;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.4276;15,3801;-5682,241
1,361036;anonymous;5102;0,001002012;24,49866;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.4415;15,3811;-5657,742
1,316028;anonymous;5103;0,0007814553;23,68851;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.4554;15,38188;-5634,054
1,258428;anonymous;5104;0,0009958321;22,6517;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.4692;15,38288;-5611,402
1,19124;anonymous;5105;0,0006030008;21,44232;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.4835;15,38348;-5589,959
1,094631;anonymous;5106;0,00126017;19,70336;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.5101;15,38474;-5570,256
1,004281;anonymous;5107;0,0008541701;18,07705;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.5250;15,38559;-5552,179
0,9749174;anonymous;5108;0,0006383976;17,54851;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.5383;15,38623;-5534,631
0,9156453;anonymous;5109;0,001403944;16,48162;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.5521;15,38764;-5518,149
0,8229176;anonymous;5110;0,001421971;14,81252;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.5680;15,38906;-5503,337
0,7238891;anonymous;5111;0,003144931;13,03;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.5926;15,3922;-5490,307
0,6369681;anonymous;5112;0,00239854;11,46543;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.6079;15,3946;-5478,842
0,6188135;anonymous;5113;0,00133763;11,13864;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.6213;15,39594;-5467,703
0,598541;anonymous;5114;0,001154523;10,77374;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.6362;15,39709;-5456,929
0,5772582;anonymous;5115;0,001920524;10,39065;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.6502;15,39902;-5446,539
0,4978555;anonymous;5116;0,004246983;8,9614;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.6763;15,40326;-5437,577
0,3309445;anonymous;5117;0,004364589;5,957002;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.6902;15,40763;-5431,62
0,1543411;anonymous;5118;0,002464967;2,77814;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.7046;15,41009;-5428,842
-0,05713739;anonymous;5119;0,002362614;-1,028473;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.7184;15,41245;-5429,87
-0,2802802;anonymous;5120;0,002476903;-5,045044;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.7337;15,41493;-5434,915
-0,4403025;anonymous;5121;0,004333435;-7,925446;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.7602;15,41926;-5442,84
-0,640274;anonymous;5122;0,005188887;-11,52493;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.7741;15,42445;-5454,365
-0,6523879;anonymous;5123;0,002912305;-11,74298;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.7883;15,42737;-5466,108
-0,6744622;anonymous;5124;0,002057439;-12,14032;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.8026;15,42942;-5478,249
-0,6843312;anonymous;5125;0,001241817;-12,31796;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.8164;15,43067;-5490,566
-0,6430698;anonymous;5126;0,0002889704;-11,57526;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.8439;15,43095;-5502,142
-0,7612186;anonymous;5127;0,002727831;-13,70193;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.8593;15,43368;-5515,844
-0,9104767;anonymous;5128;0,002056436;-16,38858;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.8736;15,43574;-5532,232
-1,071357;anonymous;5129;0,002412766;-19,28442;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.8876;15,43815;-5551,517
-1,19931;anonymous;5130;0,002139525;-21,58759;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.9003;15,44029;-5573,104
-1,198593;anonymous;5131;0,001519084;-21,57468;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.9271;15,44181;-5594,679
-1,272076;anonymous;5132;0,001417842;-22,89737;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.9410;15,44323;-5617,576
-1,228848;anonymous;5133;0,0005623482;-22,11926;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.9554;15,44379;-5639,695
-1,192751;anonymous;5134;0,0005186858;-21,46951;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.9691;15,44431;-5661,165
-1,146383;anonymous;5135;0,0004292978;-20,63489;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:00.9824;15,44474;-5681,8
-1,146383;anonymous;5136;0,001184964;-21,44714;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.0095;15,44592;-5703,247
-1,146383;anonymous;5137;0,001956843;-22,78415;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.0238;15,44788;-5726,031
-1,146383;anonymous;5138;0,002117169;-22,56949;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.0381;15,45;-5748,601
-1,146383;anonymous;5139;0,001641561;-21,37543;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.0513;15,45164;-5769,976
-1,146383;anonymous;5140;0,001145059;-18,62286;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.0661;15,45278;-5788,599
-0,8279063;anonymous;5141;0,00393041;-14,90231;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.0922;15,45671;-5803,501
-0,6693081;anonymous;5142;0,001846085;-12,04755;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.1070;15,45856;-5815,549
-0,6337857;anonymous;5143;0,0006389396;-11,40814;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.1214;15,4592;-5826,957
-0,7146522;anonymous;5144;0,001041226;-12,86374;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.1347;15,46024;-5839,821
-0,9141727;anonymous;5145;0,001644769;-16,45511;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.1501;15,46189;-5856,276
-0,9141727;anonymous;5146;0,003293567;-18,86459;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.1762;15,46518;-5875,141
-0,9141727;anonymous;5147;0,002073;-18,76996;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.1906;15,46725;-5893,911
-0,9141727;anonymous;5148;0,001040894;-16,95364;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.2034;15,46829;-5910,864
-0,9141727;anonymous;5149;0,0015292;-14,49115;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.2182;15,46982;-5925,355
-0,9141727;anonymous;5150;0,001016057;-12,53159;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.2336;15,47084;-5937,887
-0,9141727;anonymous;5151;0,0005848857;-9,520447;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.2590;15,47142;-5947,408
-0,372133;anonymous;5152;0,0004606548;-6,698395;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.2734;15,47188;-5954,106
-0,3239356;anonymous;5153;0,0005492982;-5,830841;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.2882;15,47243;-5959,937
-0,3248732;anonymous;5154;0,000400783;-5,847717;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.3025;15,47283;-5965,785
-0,3505944;anonymous;5155;0,0005103432;-6,310699;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.3175;15,47334;-5972,095
-0,4015673;anonymous;5156;0,0008102688;-7,22821;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.3441;15,47415;-5979,323
-0,3806746;anonymous;5157;0,0006029516;-6,852142;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.3575;15,47476;-5986,175
-0,3806746;anonymous;5158;0,0004195562;-6,850006;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.3712;15,47518;-5993,025
-0,3806746;anonymous;5159;0,0005295188;-6,456024;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.3862;15,47571;-5999,481
-0,3806746;anonymous;5160;0,000467824;-5,717743;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.4006;15,47617;-6005,199
-0,3806746;anonymous;5161;0,001060421;-5,869171;FALSE;NULL;8;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;3;FlipMapCondition;2023-05-18 12:54:01.4273;15,47723;-6011,068
